Date,Year,Month,Sector,Pollutant,Monthly_Ratio,EPD_Monthly_Tonnes
1/10/2002,2002,10,Other,PM25,0.091044379,139.2979005
1/10/2002,2002,10,Other,SO2,0.086738639,229.8573938
1/10/2002,2002,10,Power,CO,0.078049659,214.6365629
1/10/2002,2002,10,Power,NOx,0.078049669,3121.986765
1/10/2002,2002,10,Power,PM10,0.078049675,141.269912
1/10/2002,2002,10,Power,PM25,0.078049669,60.87874147
1/10/2002,2002,10,Power,SO2,0.078049667,4693.126472
1/10/2002,2002,10,Road-transport,CO,0.092784726,5130.995357
1/10/2002,2002,10,Road-transport,NOx,0.094515661,3638.852947
1/10/2002,2002,10,Road-transport,PM10,0.094204645,235.5116137
1/10/2002,2002,10,Road-transport,PM25,0.094204645,216.6706846
1/10/2002,2002,10,Road-transport,SO2,0.094985827,94.98582725
1/11/2002,2002,11,Non-road-transport,CO,0.083333333,2645.833333
1/11/2002,2002,11,Non-road-transport,NOx,0.083333333,2899.166667
1/11/2002,2002,11,Non-road-transport,PM10,0.083333333,205
1/11/2002,2002,11,Non-road-transport,PM25,0.083333333,191.6666667
1/11/2002,2002,11,Non-road-transport,SO2,0.083333333,2088.333333
1/11/2002,2002,11,Other,CO,0.09202344,329.4439141
1/11/2002,2002,11,Other,NOx,0.092161976,949.2683578
1/11/2002,2002,11,Other,PM10,0.09240187,198.6640208
1/11/2002,2002,11,Other,PM25,0.092323352,141.2547284
1/11/2002,2002,11,Other,SO2,0.091341775,242.0557049
1/11/2002,2002,11,Power,CO,0.077868634,214.1387442
1/11/2002,2002,11,Power,NOx,0.077868633,3114.745331
1/11/2002,2002,11,Power,PM10,0.077868609,140.9421821
1/11/2002,2002,11,Power,PM25,0.077868596,60.73750449
1/11/2002,2002,11,Power,SO2,0.077868612,4682.239637
1/11/2002,2002,11,Road-transport,CO,0.094061543,5201.603337
1/11/2002,2002,11,Road-transport,NOx,0.099002873,3811.610629
1/11/2002,2002,11,Road-transport,PM10,0.097268812,243.1720301
1/11/2002,2002,11,Road-transport,PM25,0.097268812,223.7182677
1/11/2002,2002,11,Road-transport,SO2,0.098599611,98.59961135
1/12/2002,2002,12,Non-road-transport,CO,0.083333333,2645.833333
1/12/2002,2002,12,Non-road-transport,NOx,0.083333333,2899.166667
1/12/2002,2002,12,Non-road-transport,PM10,0.083333333,205
1/12/2002,2002,12,Non-road-transport,PM25,0.083333333,191.6666667
1/12/2002,2002,12,Non-road-transport,SO2,0.083333333,2088.333333
1/12/2002,2002,12,Other,CO,0.10120356,362.3087453
1/12/2002,2002,12,Other,NOx,0.101904095,1049.612183
1/12/2002,2002,12,Other,PM10,0.105068602,225.8974944
1/12/2002,2002,12,Other,PM25,0.103979281,159.0882995
1/12/2002,2002,12,Other,SO2,0.100729138,266.932215
1/12/2002,2002,12,Power,CO,0.078802384,216.7065552
1/12/2002,2002,12,Power,NOx,0.078802339,3152.093552
1/12/2002,2002,12,Power,PM10,0.078802376,142.6322999
1/12/2002,2002,12,Power,PM25,0.078802365,61.4658446
1/12/2002,2002,12,Power,SO2,0.078802365,4738.386199
1/12/2002,2002,12,Road-transport,CO,0.090646373,5012.744419
1/12/2002,2002,12,Road-transport,NOx,0.103649913,3990.521638
1/12/2002,2002,12,Road-transport,PM10,0.098113784,245.2844607
1/12/2002,2002,12,Road-transport,PM25,0.098113784,225.6617039
1/12/2002,2002,12,Road-transport,SO2,0.100581915,100.5819148
1/1/2003,2003,1,Non-road-transport,CO,0.083333333,1778.333333
1/1/2003,2003,1,Non-road-transport,NOx,0.083333333,2865
1/1/2003,2003,1,Non-road-transport,PM10,0.083333333,189.1666667
1/1/2003,2003,1,Non-road-transport,PM25,0.083333333,175.8333333
1/1/2003,2003,1,Non-road-transport,SO2,0.083333333,1654.166667
1/1/2003,2003,1,Other,CO,0.0685293,246.7054786
1/1/2003,2003,1,Other,NOx,0.08440715,863.4851451
1/1/2003,2003,1,Other,PM10,0.071466225,151.5083962
1/1/2003,2003,1,Other,PM25,0.070581375,105.1662493
1/1/2003,2003,1,Other,SO2,0.082411909,224.1603911
1/1/2003,2003,1,Power,CO,0.074149292,227.6383253
1/1/2003,2003,1,Power,NOx,0.074149313,4064.123858
1/1/2003,2003,1,Power,PM10,0.074149298,169.0604001
1/1/2003,2003,1,Power,PM25,0.074149297,72.66631104
1/1/2003,2003,1,Power,SO2,0.074149292,6219.642651
1/1/2003,2003,1,Road-transport,CO,0.079460457,4418.001406
1/1/2003,2003,1,Road-transport,NOx,0.073758566,2743.818673
1/1/2003,2003,1,Road-transport,PM10,0.075079772,172.6834748
1/1/2003,2003,1,Road-transport,PM25,0.075079772,165.1754976
1/1/2003,2003,1,Road-transport,SO2,0.072290674,72.29067378
1/2/2003,2003,2,Non-road-transport,CO,0.083333333,1778.333333
1/2/2003,2003,2,Non-road-transport,NOx,0.083333333,2865
1/2/2003,2003,2,Non-road-transport,PM10,0.083333333,189.1666667
1/2/2003,2003,2,Non-road-transport,PM25,0.083333333,175.8333333
1/2/2003,2003,2,Non-road-transport,SO2,0.083333333,1654.166667
1/2/2003,2003,2,Other,CO,0.064157682,230.9676539
1/2/2003,2003,2,Other,NOx,0.068535557,701.1187451
1/2/2003,2003,2,Other,PM10,0.063595302,134.8220396
1/2/2003,2003,2,Other,PM25,0.063690592,94.89898226
1/2/2003,2003,2,Other,SO2,0.068160034,185.3952932
1/2/2003,2003,2,Power,CO,0.074220954,227.8583295
1/2/2003,2003,2,Power,NOx,0.074220983,4068.052052
1/2/2003,2003,2,Power,PM10,0.07422097,169.2238127
1/2/2003,2003,2,Power,PM25,0.074220976,72.73655696
1/2/2003,2003,2,Power,SO2,0.074220969,6225.654895
1/2/2003,2003,2,Road-transport,CO,0.077207371,4292.729848
1/2/2003,2003,2,Road-transport,NOx,0.068610533,2552.311815
1/2/2003,2003,2,Road-transport,PM10,0.073184715,168.3248436
1/2/2003,2003,2,Road-transport,PM25,0.073184715,161.0063721
1/2/2003,2003,2,Road-transport,SO2,0.071179964,71.17996416
1/3/2003,2003,3,Non-road-transport,CO,0.083333333,1778.333333
1/3/2003,2003,3,Non-road-transport,NOx,0.083333333,2865
1/3/2003,2003,3,Non-road-transport,PM10,0.083333333,189.1666667
1/3/2003,2003,3,Non-road-transport,PM25,0.083333333,175.8333333
1/3/2003,2003,3,Non-road-transport,SO2,0.083333333,1654.166667
1/3/2003,2003,3,Other,CO,0.076866746,276.7202843
1/3/2003,2003,3,Other,NOx,0.084516435,864.603128
1/3/2003,2003,3,Other,PM10,0.078828867,167.1171982
1/3/2003,2003,3,Other,PM25,0.078503266,116.9698669
1/3/2003,2003,3,Other,SO2,0.081518875,221.7313389
1/3/2003,2003,3,Power,CO,0.074292653,228.0784449
1/3/2003,2003,3,Power,NOx,0.074292648,4071.980032
1/3/2003,2003,3,Power,PM10,0.074292642,169.3872228
1/3/2003,2003,3,Power,PM25,0.074292634,72.80678103
1/3/2003,2003,3,Power,SO2,0.074292641,6231.66672
1/3/2003,2003,3,Road-transport,CO,0.07579395,4214.143639
1/3/2003,2003,3,Road-transport,NOx,0.077498869,2882.957926
1/3/2003,2003,3,Road-transport,PM10,0.076454005,175.8442107
1/3/2003,2003,3,Road-transport,PM25,0.076454005,168.1988102
1/3/2003,2003,3,Road-transport,SO2,0.076734254,76.73425414
1/4/2003,2003,4,Non-road-transport,CO,0.083333333,1778.333333
1/4/2003,2003,4,Non-road-transport,NOx,0.083333333,2865
1/4/2003,2003,4,Non-road-transport,PM10,0.083333333,189.1666667
1/4/2003,2003,4,Non-road-transport,PM25,0.083333333,175.8333333
1/4/2003,2003,4,Non-road-transport,SO2,0.083333333,1654.166667
1/4/2003,2003,4,Other,CO,0.077800844,280.0830375
1/4/2003,2003,4,Other,NOx,0.079580772,814.1112936
1/4/2003,2003,4,Other,PM10,0.07816493,165.7096523
1/4/2003,2003,4,Other,PM25,0.078349552,116.740833
1/4/2003,2003,4,Other,SO2,0.081409796,221.4346456
1/4/2003,2003,4,Power,CO,0.078517267,241.0480095
1/4/2003,2003,4,Power,NOx,0.078517242,4303.530041
1/4/2003,2003,4,Power,PM10,0.078517237,179.0193012
1/4/2003,2003,4,Power,PM25,0.078517247,76.9469022
1/4/2003,2003,4,Power,SO2,0.078517256,6586.027472
1/4/2003,2003,4,Road-transport,CO,0.07048022,3918.700223
1/4/2003,2003,4,Road-transport,NOx,0.071212521,2649.105763
1/4/2003,2003,4,Road-transport,PM10,0.070478302,162.1000935
1/4/2003,2003,4,Road-transport,PM25,0.070478302,155.0522633
1/4/2003,2003,4,Road-transport,SO2,0.070355439,70.35543896
1/5/2003,2003,5,Non-road-transport,CO,0.083333333,1778.333333
1/5/2003,2003,5,Non-road-transport,NOx,0.083333333,2865
1/5/2003,2003,5,Non-road-transport,PM10,0.083333333,189.1666667
1/5/2003,2003,5,Non-road-transport,PM25,0.083333333,175.8333333
1/5/2003,2003,5,Non-road-transport,SO2,0.083333333,1654.166667
1/5/2003,2003,5,Other,CO,0.07582433,272.9675895
1/5/2003,2003,5,Other,NOx,0.076389524,781.4648353
1/5/2003,2003,5,Other,PM10,0.076742833,162.6948069
1/5/2003,2003,5,Other,PM25,0.077325962,115.2156839
1/5/2003,2003,5,Other,SO2,0.077449993,210.6639808
1/5/2003,2003,5,Power,CO,0.084868806,260.5472335
1/5/2003,2003,5,Power,NOx,0.084868861,4651.662272
1/5/2003,2003,5,Power,PM10,0.084868871,193.5010253
1/5/2003,2003,5,Power,PM25,0.084868873,83.1714951
1/5/2003,2003,5,Power,SO2,0.084868857,7118.799687
1/5/2003,2003,5,Road-transport,CO,0.081164045,4512.720888
1/5/2003,2003,5,Road-transport,NOx,0.079368172,2952.495985
1/5/2003,2003,5,Road-transport,PM10,0.080430186,184.9894288
1/5/2003,2003,5,Road-transport,PM25,0.080430186,176.9464102
1/5/2003,2003,5,Road-transport,SO2,0.080102107,80.1021067
1/6/2003,2003,6,Non-road-transport,CO,0.083333333,1778.333333
1/6/2003,2003,6,Non-road-transport,NOx,0.083333333,2865
1/6/2003,2003,6,Non-road-transport,PM10,0.083333333,189.1666667
1/6/2003,2003,6,Non-road-transport,PM25,0.083333333,175.8333333
1/6/2003,2003,6,Non-road-transport,SO2,0.083333333,1654.166667
1/6/2003,2003,6,Other,CO,0.084510723,304.2386022
1/6/2003,2003,6,Other,NOx,0.084215786,861.5274942
1/6/2003,2003,6,Other,PM10,0.084824524,179.8279901
1/6/2003,2003,6,Other,PM25,0.084937394,126.5567176
1/6/2003,2003,6,Other,SO2,0.084673536,230.312018
1/6/2003,2003,6,Power,CO,0.080822243,248.1242856
1/6/2003,2003,6,Power,NOx,0.080822239,4429.866918
1/6/2003,2003,6,Power,PM10,0.080822266,184.2747676
1/6/2003,2003,6,Power,PM25,0.08082227,79.20582419
1/6/2003,2003,6,Power,SO2,0.080822244,6779.369808
1/6/2003,2003,6,Road-transport,CO,0.081246979,4517.332043
1/6/2003,2003,6,Road-transport,NOx,0.080389983,2990.507385
1/6/2003,2003,6,Road-transport,PM10,0.080948436,186.1814032
1/6/2003,2003,6,Road-transport,PM25,0.080948436,178.0865596
1/6/2003,2003,6,Road-transport,SO2,0.080835894,80.83589433
1/7/2003,2003,7,Non-road-transport,CO,0.083333333,1778.333333
1/7/2003,2003,7,Non-road-transport,NOx,0.083333333,2865
1/7/2003,2003,7,Non-road-transport,PM10,0.083333333,189.1666667
1/7/2003,2003,7,Non-road-transport,PM25,0.083333333,175.8333333
1/7/2003,2003,7,Non-road-transport,SO2,0.083333333,1654.166667
1/7/2003,2003,7,Other,CO,0.085553461,307.9924586
1/7/2003,2003,7,Other,NOx,0.080881004,827.4126671
1/7/2003,2003,7,Other,PM10,0.084147845,178.393431
1/7/2003,2003,7,Other,PM25,0.084465779,125.8540106
1/7/2003,2003,7,Other,SO2,0.082016532,223.0849661
1/7/2003,2003,7,Power,CO,0.093548773,287.1947319
1/7/2003,2003,7,Power,NOx,0.093548798,5127.40962
1/7/2003,2003,7,Power,PM10,0.093548769,213.2911923
1/7/2003,2003,7,Power,PM25,0.093548779,91.67780382
1/7/2003,2003,7,Power,SO2,0.093548768,7846.870682
1/7/2003,2003,7,Road-transport,CO,0.083268098,4629.706264
1/7/2003,2003,7,Road-transport,NOx,0.081540626,3033.31128
1/7/2003,2003,7,Road-transport,PM10,0.082461292,189.6609713
1/7/2003,2003,7,Road-transport,PM25,0.082461292,181.4148421
1/7/2003,2003,7,Road-transport,SO2,0.08205975,82.05974978
1/8/2003,2003,8,Non-road-transport,CO,0.083333333,1778.333333
1/8/2003,2003,8,Non-road-transport,NOx,0.083333333,2865
1/8/2003,2003,8,Non-road-transport,PM10,0.083333333,189.1666667
1/8/2003,2003,8,Non-road-transport,PM25,0.083333333,175.8333333
1/8/2003,2003,8,Non-road-transport,SO2,0.083333333,1654.166667
1/8/2003,2003,8,Other,CO,0.083410833,300.2789976
1/8/2003,2003,8,Other,NOx,0.079891585,817.2909133
1/8/2003,2003,8,Other,PM10,0.083117739,176.209607
1/8/2003,2003,8,Other,PM25,0.083339162,124.1753514
1/8/2003,2003,8,Other,SO2,0.081120486,220.6477209
1/8/2003,2003,8,Power,CO,0.093366784,286.6360272
1/8/2003,2003,8,Power,NOx,0.093366767,5117.432491
1/8/2003,2003,8,Power,PM10,0.093366725,212.8761324
1/8/2003,2003,8,Power,PM25,0.093366728,91.49939383
1/8/2003,2003,8,Power,SO2,0.093366722,7831.600631
1/8/2003,2003,8,Road-transport,CO,0.085442549,4750.605744
1/8/2003,2003,8,Road-transport,NOx,0.083113489,3091.821797
1/8/2003,2003,8,Road-transport,PM10,0.084446727,194.2274715
1/8/2003,2003,8,Road-transport,PM25,0.084446727,185.7827988
1/8/2003,2003,8,Road-transport,SO2,0.083983679,83.98367857
1/9/2003,2003,9,Non-road-transport,CO,0.083333333,1778.333333
1/9/2003,2003,9,Non-road-transport,NOx,0.083333333,2865
1/9/2003,2003,9,Non-road-transport,PM10,0.083333333,189.1666667
1/9/2003,2003,9,Non-road-transport,PM25,0.083333333,175.8333333
1/9/2003,2003,9,Non-road-transport,SO2,0.083333333,1654.166667
1/9/2003,2003,9,Other,CO,0.089010643,320.4383141
1/9/2003,2003,9,Other,NOx,0.080941364,828.0301541
1/9/2003,2003,9,Other,PM10,0.086944642,184.3226412
1/9/2003,2003,9,Other,PM25,0.087214913,129.9502206
1/9/2003,2003,9,Other,SO2,0.082522833,224.4621052
1/9/2003,2003,9,Power,CO,0.08662785,265.9474981
1/9/2003,2003,9,Power,NOx,0.086627868,4748.073468
1/9/2003,2003,9,Power,PM10,0.086627843,197.5114832
1/9/2003,2003,9,Power,PM25,0.086627875,84.8953173
1/9/2003,2003,9,Power,SO2,0.08662784,7266.343225
1/9/2003,2003,9,Road-transport,CO,0.08910916,4954.469308
1/9/2003,2003,9,Road-transport,NOx,0.089688674,3336.418662
1/9/2003,2003,9,Road-transport,PM10,0.089788898,206.5144662
1/9/2003,2003,9,Road-transport,PM25,0.089788898,197.5355763
1/9/2003,2003,9,Road-transport,SO2,0.0902722,90.27220023
1/10/2003,2003,10,Non-road-transport,CO,0.083333333,1778.333333
1/10/2003,2003,10,Non-road-transport,NOx,0.083333333,2865
1/10/2003,2003,10,Non-road-transport,PM10,0.083333333,189.1666667
1/10/2003,2003,10,Non-road-transport,PM25,0.083333333,175.8333333
1/10/2003,2003,10,Non-road-transport,SO2,0.083333333,1654.166667
1/10/2003,2003,10,Other,CO,0.094101505,338.765419
1/10/2003,2003,10,Other,NOx,0.088511487,905.472514
1/10/2003,2003,10,Other,PM10,0.092784501,196.7031411
1/10/2003,2003,10,Other,PM25,0.092807089,138.2825629
1/10/2003,2003,10,Other,SO2,0.087648413,238.4036843
1/10/2003,2003,10,Power,CO,0.083954992,257.7418241
1/10/2003,2003,10,Power,NOx,0.083954954,4601.571025
1/10/2003,2003,10,Power,PM10,0.083955012,191.4174277
1/10/2003,2003,10,Power,PM25,0.083954994,82.27589403
1/10/2003,2003,10,Power,SO2,0.083954982,7042.143883
1/10/2003,2003,10,Road-transport,CO,0.092739127,5156.295465
1/10/2003,2003,10,Road-transport,NOx,0.094586197,3518.606524
1/10/2003,2003,10,Road-transport,PM10,0.09414858,216.5417332
1/10/2003,2003,10,Road-transport,PM25,0.09414858,207.1268752
1/10/2003,2003,10,Road-transport,SO2,0.095043876,95.04387644
1/11/2003,2003,11,Non-road-transport,CO,0.083333333,1778.333333
1/11/2003,2003,11,Non-road-transport,NOx,0.083333333,2865
1/11/2003,2003,11,Non-road-transport,PM10,0.083333333,189.1666667
1/11/2003,2003,11,Non-road-transport,PM25,0.083333333,175.8333333
1/11/2003,2003,11,Non-road-transport,SO2,0.083333333,1654.166667
1/11/2003,2003,11,Other,CO,0.09685124,348.6644636
1/11/2003,2003,11,Other,NOx,0.090200625,922.7523948
1/11/2003,2003,11,Other,PM10,0.093525347,198.2737347
1/11/2003,2003,11,Other,PM25,0.093747054,139.6831107
1/11/2003,2003,11,Other,SO2,0.090045009,244.9224231
1/11/2003,2003,11,Power,CO,0.086056151,264.1923841
1/11/2003,2003,11,Power,NOx,0.086056144,4716.737258
1/11/2003,2003,11,Power,PM10,0.086056142,196.2080046
1/11/2003,2003,11,Power,PM25,0.086056125,84.33500241
1/11/2003,2003,11,Power,SO2,0.086056201,7218.394176
1/11/2003,2003,11,Road-transport,CO,0.093900574,5220.871915
1/11/2003,2003,11,Road-transport,NOx,0.098545071,3665.876654
1/11/2003,2003,11,Road-transport,PM10,0.096644,222.281201
1/11/2003,2003,11,Road-transport,PM25,0.096644,212.6168009
1/11/2003,2003,11,Road-transport,SO2,0.098212939,98.21293857
1/12/2003,2003,12,Non-road-transport,CO,0.083333333,1778.333333
1/12/2003,2003,12,Non-road-transport,NOx,0.083333333,2865
1/12/2003,2003,12,Non-road-transport,PM10,0.083333333,189.1666667
1/12/2003,2003,12,Non-road-transport,PM25,0.083333333,175.8333333
1/12/2003,2003,12,Non-road-transport,SO2,0.083333333,1654.166667
1/12/2003,2003,12,Other,CO,0.103382695,372.1777011
1/12/2003,2003,12,Other,NOx,0.101928711,1042.730715
1/12/2003,2003,12,Other,PM10,0.105857246,224.4173617
1/12/2003,2003,12,Other,PM25,0.10503786,156.5064107
1/12/2003,2003,12,Other,SO2,0.101022586,274.7814326
1/12/2003,2003,12,Power,CO,0.089574237,274.9929062
1/12/2003,2003,12,Power,NOx,0.089574183,4909.560966
1/12/2003,2003,12,Power,PM10,0.089574224,204.22923
1/12/2003,2003,12,Power,PM25,0.089574202,87.78271808
1/12/2003,2003,12,Power,SO2,0.089574227,7513.486171
1/12/2003,2003,12,Road-transport,CO,0.090187469,5014.423256
1/12/2003,2003,12,Road-transport,NOx,0.101687299,3782.767535
1/12/2003,2003,12,Road-transport,PM10,0.095935088,220.6507024
1/12/2003,2003,12,Road-transport,PM25,0.095935088,211.0571936
1/12/2003,2003,12,Road-transport,SO2,0.098929224,98.92922433
1/1/2004,2004,1,Non-road-transport,CO,0.083333333,1734.166667
1/1/2004,2004,1,Non-road-transport,NOx,0.083333333,3052.5
1/1/2004,2004,1,Non-road-transport,PM10,0.083333333,196.6666667
1/1/2004,2004,1,Non-road-transport,PM25,0.083333333,183.3333333
1/1/2004,2004,1,Non-road-transport,SO2,0.083333333,1660.833333
1/1/2004,2004,1,Other,CO,0.068077369,243.0362084
1/1/2004,2004,1,Other,NOx,0.071983515,716.9558123
1/1/2004,2004,1,Other,PM10,0.064008082,135.0570538
1/1/2004,2004,1,Other,PM25,0.06437863,94.6365863
1/1/2004,2004,1,Other,SO2,0.072943741,194.0303498
1/1/2004,2004,1,Power,CO,0.067198392,208.9869985
1/1/2004,2004,1,Power,NOx,0.067198383,3020.567329
1/1/2004,2004,1,Power,PM10,0.067198414,185.467622
1/1/2004,2004,1,Power,PM25,0.067198387,79.96608026
1/1/2004,2004,1,Power,SO2,0.067198408,5881.204689
1/1/2004,2004,1,Road-transport,CO,0.079508986,4516.11041
1/1/2004,2004,1,Road-transport,NOx,0.073501935,2682.820638
1/1/2004,2004,1,Road-transport,PM10,0.074834093,157.1515953
1/1/2004,2004,1,Road-transport,PM25,0.074834093,142.1847767
1/1/2004,2004,1,Road-transport,SO2,0.072240384,72.24038417
1/2/2004,2004,2,Non-road-transport,CO,0.083333333,1734.166667
1/2/2004,2004,2,Non-road-transport,NOx,0.083333333,3052.5
1/2/2004,2004,2,Non-road-transport,PM10,0.083333333,196.6666667
1/2/2004,2004,2,Non-road-transport,PM25,0.083333333,183.3333333
1/2/2004,2004,2,Non-road-transport,SO2,0.083333333,1660.833333
1/2/2004,2004,2,Other,CO,0.069015212,246.3843072
1/2/2004,2004,2,Other,NOx,0.075444749,751.4297026
1/2/2004,2004,2,Other,PM10,0.066705312,140.7482086
1/2/2004,2004,2,Other,PM25,0.066843913,98.26055203
1/2/2004,2004,2,Other,SO2,0.074237202,197.4709568
1/2/2004,2004,2,Power,CO,0.074636711,232.1201722
1/2/2004,2004,2,Power,NOx,0.074636743,3354.921603
1/2/2004,2004,2,Power,PM10,0.074636727,205.9973664
1/2/2004,2004,2,Power,PM25,0.074636747,88.81772938
1/2/2004,2004,2,Power,SO2,0.074636733,6532.206876
1/2/2004,2004,2,Road-transport,CO,0.07718589,4384.15853
1/2/2004,2004,2,Road-transport,NOx,0.068422126,2497.407596
1/2/2004,2004,2,Road-transport,PM10,0.072755679,152.7869261
1/2/2004,2004,2,Road-transport,PM25,0.072755679,138.2357903
1/2/2004,2004,2,Road-transport,SO2,0.071080433,71.08043307
1/3/2004,2004,3,Non-road-transport,CO,0.083333333,1734.166667
1/3/2004,2004,3,Non-road-transport,NOx,0.083333333,3052.5
1/3/2004,2004,3,Non-road-transport,PM10,0.083333333,196.6666667
1/3/2004,2004,3,Non-road-transport,PM25,0.083333333,183.3333333
1/3/2004,2004,3,Non-road-transport,SO2,0.083333333,1660.833333
1/3/2004,2004,3,Other,CO,0.07677521,274.0875005
1/3/2004,2004,3,Other,NOx,0.084827271,844.8796145
1/3/2004,2004,3,Other,PM10,0.07798457,164.5474425
1/3/2004,2004,3,Other,PM25,0.077769952,114.3218301
1/3/2004,2004,3,Other,SO2,0.081307002,216.2766253
1/3/2004,2004,3,Power,CO,0.083380036,259.3119132
1/3/2004,2004,3,Power,NOx,0.083380054,3747.933407
1/3/2004,2004,3,Power,PM10,0.083380074,230.1290032
1/3/2004,2004,3,Power,PM25,0.083380068,99.2222806
1/3/2004,2004,3,Power,SO2,0.083380072,7297.423894
1/3/2004,2004,3,Road-transport,CO,0.075803252,4305.624704
1/3/2004,2004,3,Road-transport,NOx,0.077525651,2829.686275
1/3/2004,2004,3,Road-transport,PM10,0.076542212,160.7386459
1/3/2004,2004,3,Road-transport,PM25,0.076542212,145.4302034
1/3/2004,2004,3,Road-transport,SO2,0.076755248,76.75524772
1/4/2004,2004,4,Non-road-transport,CO,0.083333333,1734.166667
1/4/2004,2004,4,Non-road-transport,NOx,0.083333333,3052.5
1/4/2004,2004,4,Non-road-transport,PM10,0.083333333,196.6666667
1/4/2004,2004,4,Non-road-transport,PM25,0.083333333,183.3333333
1/4/2004,2004,4,Non-road-transport,SO2,0.083333333,1660.833333
1/4/2004,2004,4,Other,CO,0.080491048,287.3530424
1/4/2004,2004,4,Other,NOx,0.082042537,817.1436662
1/4/2004,2004,4,Other,PM10,0.080385898,169.614244
1/4/2004,2004,4,Other,PM25,0.080256147,117.9765354
1/4/2004,2004,4,Other,SO2,0.084855209,225.7148551
1/4/2004,2004,4,Power,CO,0.083472534,259.5995795
1/4/2004,2004,4,Power,NOx,0.083472532,3752.090309
1/4/2004,2004,4,Power,PM10,0.083472511,230.3841292
1/4/2004,2004,4,Power,PM25,0.083472523,99.33230237
1/4/2004,2004,4,Power,SO2,0.083472534,7305.516156
