DATE,NOx,PM10,SO2,Year,Month,Day,DayOfWeek,Pressure_t,Temp_t,RH_t,Rainfall_t,WindDir_t,WindSp_t,Favorable,ln_PRD_NOx,ln_PRD_PM10,ln_PRD_SO2,ln_NOx,ln_PM10,ln_SO2,ln_PRD_NOx_lag1,ln_PRD_PM10_lag1,ln_PRD_SO2_lag1,Post2013,month_year
2008-06-23,110.0,37.0,32.0,2008,6,23,0,1001.0,28.9,75,0.0,120.0,7.5,0,7.867489066592532,7.36491249527439,7.615470741589372,4.700480365792417,3.6109179126442243,3.4657359027997265,7.867489066592532,7.36491249527439,7.615470741589372,0,2008_6
2008-06-24,58.0,24.0,8.0,2008,6,24,1,999.0,28.8,79,0.6,40.0,44.6,1,7.867489066592532,7.36491249527439,7.615470741589372,4.060443010546419,3.1780538303479458,2.0794415416798357,7.867489066592532,7.36491249527439,7.615470741589372,0,2008_6
2008-06-25,29.0,15.0,8.0,2008,6,25,2,998.4,25.7,93,146.1,240.0,60.9,0,7.867489066592532,7.36491249527439,7.615470741589372,3.367295829986474,2.70805020110221,2.0794415416798357,7.867489066592532,7.36491249527439,7.615470741589372,0,2008_6
2008-06-26,86.0,22.5,16.0,2008,6,26,3,1003.9,26.3,89,100.4,250.0,35.8,0,7.867489066592532,7.36491249527439,7.615470741589372,4.454347296253507,3.1135153092103742,2.772588722239781,7.867489066592532,7.36491249527439,7.615470741589372,0,2008_6
2008-06-27,137.5,21.0,26.5,2008,6,27,4,1005.2,25.6,91,60.0,240.0,16.8,0,7.867489066592532,7.36491249527439,7.615470741589372,4.923623917106626,3.044522437723423,3.2771447329921766,7.867489066592532,7.36491249527439,7.615470741589372,0,2008_6
2008-06-28,160.0,24.5,20.0,2008,6,28,5,1005.7,25.9,93,35.5,190.0,15.5,0,7.867489066592532,7.36491249527439,7.615470741589372,5.075173815233827,3.1986731175506815,2.995732273553991,7.867489066592532,7.36491249527439,7.615470741589372,0,2008_6
2008-06-29,125.5,21.0,12.5,2008,6,29,6,1006.7,26.2,92,44.5,210.0,17.0,0,7.867489066592532,7.36491249527439,7.615470741589372,4.832305758571839,3.044522437723423,2.5257286443082556,7.867489066592532,7.36491249527439,7.615470741589372,0,2008_6
2008-06-30,169.0,23.5,14.5,2008,6,30,0,1009.0,26.2,93,48.5,30.0,4.3,0,7.867489066592532,7.36491249527439,7.615470741589372,5.1298987149230735,3.1570004211501135,2.6741486494265287,7.867489066592532,7.36491249527439,7.615470741589372,0,2008_6
2008-07-01,58.5,19.0,7.0,2008,7,1,1,1010.9,28.5,83,4.0,180.0,17.8,0,7.866072647246023,7.325692670884472,7.587807104571478,4.069026754237811,2.9444389791664403,1.9459101490553132,7.867489066592532,7.36491249527439,7.615470741589372,0,2008_7
2008-07-02,69.0,15.0,13.5,2008,7,2,2,1010.6,28.8,78,0.05,170.0,15.1,0,7.866072647246023,7.325692670884472,7.587807104571478,4.23410650459726,2.70805020110221,2.6026896854443837,7.866072647246023,7.325692670884472,7.587807104571478,0,2008_7
2008-07-03,80.0,18.0,17.0,2008,7,3,3,1010.7,29.1,77,0.0,200.0,10.8,0,7.866072647246023,7.325692670884472,7.587807104571478,4.382026634673881,2.8903717578961645,2.833213344056216,7.866072647246023,7.325692670884472,7.587807104571478,0,2008_7
2008-07-04,85.0,20.0,12.0,2008,7,4,4,1009.4,29.0,79,0.0,130.0,7.9,0,7.866072647246023,7.325692670884472,7.587807104571478,4.442651256490317,2.995732273553991,2.4849066497880004,7.866072647246023,7.325692670884472,7.587807104571478,0,2008_7
2008-07-05,80.0,17.0,9.0,2008,7,5,5,1007.3,28.9,85,11.6,120.0,14.5,0,7.866072647246023,7.325692670884472,7.587807104571478,4.382026634673881,2.833213344056216,2.1972245773362196,7.866072647246023,7.325692670884472,7.587807104571478,0,2008_7
2008-07-06,63.0,12.0,7.0,2008,7,6,6,1005.3,25.8,96,54.4,110.0,24.9,0,7.866072647246023,7.325692670884472,7.587807104571478,4.143134726391533,2.4849066497880004,1.9459101490553132,7.866072647246023,7.325692670884472,7.587807104571478,0,2008_7
2008-07-07,97.0,18.0,11.0,2008,7,7,0,1001.5,25.5,96,39.4,100.0,24.3,0,7.866072647246023,7.325692670884472,7.587807104571478,4.574710978503383,2.8903717578961645,2.3978952727983707,7.866072647246023,7.325692670884472,7.587807104571478,0,2008_7
2008-07-08,108.0,23.0,16.0,2008,7,8,1,1005.6,26.8,90,51.3,230.0,15.6,0,7.866072647246023,7.325692670884472,7.587807104571478,4.68213122712422,3.1354942159291497,2.772588722239781,7.866072647246023,7.325692670884472,7.587807104571478,0,2008_7
2008-07-09,156.0,23.0,8.0,2008,7,9,2,1008.7,25.6,97,43.3,40.0,9.3,0,7.866072647246023,7.325692670884472,7.587807104571478,5.049856007249537,3.1354942159291497,2.0794415416798357,7.866072647246023,7.325692670884472,7.587807104571478,0,2008_7
2008-07-10,142.0,22.0,18.0,2008,7,10,3,1007.3,26.2,93,59.9,290.0,19.4,0,7.866072647246023,7.325692670884472,7.587807104571478,4.955827057601261,3.091042453358316,2.8903717578961645,7.866072647246023,7.325692670884472,7.587807104571478,0,2008_7
2008-07-11,104.0,20.5,25.0,2008,7,11,4,1004.6,26.3,90,12.8,240.0,15.1,0,7.866072647246023,7.325692670884472,7.587807104571478,4.6443908991413725,3.0204248861443626,3.2188758248682006,7.866072647246023,7.325692670884472,7.587807104571478,0,2008_7
2008-07-12,172.5,21.0,32.5,2008,7,12,5,1004.2,25.1,92,114.3,210.0,12.1,0,7.866072647246023,7.325692670884472,7.587807104571478,5.150397236471415,3.044522437723423,3.481240089335692,7.866072647246023,7.325692670884472,7.587807104571478,0,2008_7
2008-07-13,140.0,20.0,23.0,2008,7,13,6,1005.7,26.1,90,11.7,280.0,9.4,0,7.866072647246023,7.325692670884472,7.587807104571478,4.941642422609304,2.995732273553991,3.1354942159291497,7.866072647246023,7.325692670884472,7.587807104571478,0,2008_7
2008-07-14,117.0,26.0,26.0,2008,7,14,0,1006.9,27.6,88,30.7,170.0,8.5,0,7.866072647246023,7.325692670884472,7.587807104571478,4.762173934797756,3.258096538021482,3.258096538021482,7.866072647246023,7.325692670884472,7.587807104571478,0,2008_7
2008-07-15,116.5,23.5,14.5,2008,7,15,1,1004.5,27.4,89,33.8,80.0,11.2,0,7.866072647246023,7.325692670884472,7.587807104571478,4.757891273005756,3.1570004211501135,2.6741486494265287,7.866072647246023,7.325692670884472,7.587807104571478,0,2008_7
2008-07-16,110.0,28.0,17.0,2008,7,16,2,1002.8,28.2,84,0.05,110.0,6.8,0,7.866072647246023,7.325692670884472,7.587807104571478,4.700480365792417,3.332204510175204,2.833213344056216,7.866072647246023,7.325692670884472,7.587807104571478,0,2008_7
2008-07-17,109.0,29.0,21.0,2008,7,17,3,1003.1,29.1,78,0.0,240.0,16.5,0,7.866072647246023,7.325692670884472,7.587807104571478,4.6913478822291435,3.367295829986474,3.044522437723423,7.866072647246023,7.325692670884472,7.587807104571478,0,2008_7
2008-07-18,60.0,27.0,20.0,2008,7,18,4,1004.5,29.2,80,0.05,250.0,30.0,0,7.866072647246023,7.325692670884472,7.587807104571478,4.0943445622221,3.295836866004329,2.995732273553991,7.866072647246023,7.325692670884472,7.587807104571478,0,2008_7
2008-07-19,55.0,24.0,14.0,2008,7,19,5,1006.7,29.1,82,3.9,230.0,28.7,0,7.866072647246023,7.325692670884472,7.587807104571478,4.007333185232471,3.1780538303479458,2.6390573296152584,7.866072647246023,7.325692670884472,7.587807104571478,0,2008_7
2008-07-20,66.0,23.0,13.0,2008,7,20,6,1008.3,29.6,78,0.0,240.0,20.5,0,7.866072647246023,7.325692670884472,7.587807104571478,4.189654742026425,3.1354942159291497,2.5649493574615367,7.866072647246023,7.325692670884472,7.587807104571478,0,2008_7
2008-07-21,67.0,23.0,22.0,2008,7,21,0,1007.3,29.9,76,0.05,240.0,20.1,0,7.866072647246023,7.325692670884472,7.587807104571478,4.204692619390966,3.1354942159291497,3.091042453358316,7.866072647246023,7.325692670884472,7.587807104571478,0,2008_7
2008-07-22,55.0,19.0,17.0,2008,7,22,1,1005.9,29.5,75,0.05,230.0,24.3,0,7.866072647246023,7.325692670884472,7.587807104571478,4.007333185232471,2.9444389791664403,2.833213344056216,7.866072647246023,7.325692670884472,7.587807104571478,0,2008_7
2008-07-23,62.0,18.0,11.5,2008,7,23,2,1006.5,29.5,74,0.0,210.0,19.2,0,7.866072647246023,7.325692670884472,7.587807104571478,4.127134385045092,2.8903717578961645,2.4423470353692043,7.866072647246023,7.325692670884472,7.587807104571478,0,2008_7
2008-07-24,83.0,20.0,20.5,2008,7,24,3,1007.4,29.6,72,0.0,230.0,17.5,0,7.866072647246023,7.325692670884472,7.587807104571478,4.418840607796598,2.995732273553991,3.0204248861443626,7.866072647246023,7.325692670884472,7.587807104571478,0,2008_7
2008-07-25,110.0,28.5,40.0,2008,7,25,4,1006.3,29.6,74,0.0,260.0,18.4,0,7.866072647246023,7.325692670884472,7.587807104571478,4.700480365792417,3.349904087274605,3.6888794541139363,7.866072647246023,7.325692670884472,7.587807104571478,0,2008_7
2008-07-26,108.0,29.0,39.0,2008,7,26,5,1005.5,30.2,71,0.0,270.0,17.3,0,7.866072647246023,7.325692670884472,7.587807104571478,4.68213122712422,3.367295829986474,3.6635616461296463,7.866072647246023,7.325692670884472,7.587807104571478,0,2008_7
2008-07-27,126.0,54.0,42.0,2008,7,27,6,1003.5,29.8,70,0.05,270.0,18.0,0,7.866072647246023,7.325692670884472,7.587807104571478,4.836281906951478,3.9889840465642745,3.7376696182833684,7.866072647246023,7.325692670884472,7.587807104571478,0,2008_7
2008-07-28,150.0,122.0,68.0,2008,7,28,0,998.8,31.0,71,0.05,280.0,26.0,0,7.866072647246023,7.325692670884472,7.587807104571478,5.0106352940962555,4.804021044733257,4.219507705176107,7.866072647246023,7.325692670884472,7.587807104571478,0,2008_7
2008-07-29,98.0,81.0,33.0,2008,7,29,1,998.0,30.5,77,0.05,250.0,32.4,0,7.866072647246023,7.325692670884472,7.587807104571478,4.584967478670572,4.394449154672439,3.4965075614664802,7.866072647246023,7.325692670884472,7.587807104571478,0,2008_7
2008-07-30,56.0,27.0,12.0,2008,7,30,2,1001.9,29.2,82,0.05,230.0,31.5,0,7.866072647246023,7.325692670884472,7.587807104571478,4.02535169073515,3.295836866004329,2.4849066497880004,7.866072647246023,7.325692670884472,7.587807104571478,0,2008_7
2008-07-31,78.0,18.0,10.0,2008,7,31,3,1007.8,28.8,80,0.05,90.0,15.7,0,7.866072647246023,7.325692670884472,7.587807104571478,4.356708826689592,2.8903717578961645,2.302585092994046,7.866072647246023,7.325692670884472,7.587807104571478,0,2008_7
2008-08-01,66.0,17.0,7.0,2008,8,1,4,1009.4,28.2,84,0.05,70.0,20.9,0,7.88122425747448,7.3826294271642245,7.6040989099630325,4.189654742026425,2.833213344056216,1.9459101490553132,7.866072647246023,7.325692670884472,7.587807104571478,0,2008_8
2008-08-02,88.0,22.0,11.0,2008,8,2,5,1007.5,29.1,77,0.05,50.0,15.6,0,7.88122425747448,7.3826294271642245,7.6040989099630325,4.477336814478207,3.091042453358316,2.3978952727983707,7.88122425747448,7.3826294271642245,7.6040989099630325,0,2008_8
2008-08-03,69.0,26.0,11.0,2008,8,3,6,1005.9,29.7,75,0.0,80.0,12.0,0,7.88122425747448,7.3826294271642245,7.6040989099630325,4.23410650459726,3.258096538021482,2.3978952727983707,7.88122425747448,7.3826294271642245,7.6040989099630325,0,2008_8
2008-08-04,74.0,48.0,18.0,2008,8,4,0,1003.9,29.5,76,0.05,90.0,17.0,0,7.88122425747448,7.3826294271642245,7.6040989099630325,4.30406509320417,3.871201010907891,2.8903717578961645,7.88122425747448,7.3826294271642245,7.6040989099630325,0,2008_8
2008-08-05,68.0,36.0,9.0,2008,8,5,1,999.3,27.7,80,6.1,10.0,39.5,1,7.88122425747448,7.3826294271642245,7.6040989099630325,4.219507705176107,3.58351893845611,2.1972245773362196,7.88122425747448,7.3826294271642245,7.6040989099630325,0,2008_8
2008-08-06,17.0,19.0,3.5,2008,8,6,2,994.1,25.9,92,74.1,120.0,68.3,0,7.88122425747448,7.3826294271642245,7.6040989099630325,2.833213344056216,2.9444389791664403,1.252762968495368,7.88122425747448,7.3826294271642245,7.6040989099630325,0,2008_8
2008-08-07,61.0,19.0,5.0,2008,8,7,3,1002.0,26.5,91,72.3,110.0,33.2,0,7.88122425747448,7.3826294271642245,7.6040989099630325,4.110873864173311,2.9444389791664403,1.6094379124341003,7.88122425747448,7.3826294271642245,7.6040989099630325,0,2008_8
2008-08-08,88.0,18.0,8.0,2008,8,8,4,1004.3,26.0,95,48.3,100.0,15.9,0,7.88122425747448,7.3826294271642245,7.6040989099630325,4.477336814478207,2.8903717578961645,2.0794415416798357,7.88122425747448,7.3826294271642245,7.6040989099630325,0,2008_8
2008-08-09,128.0,32.0,22.0,2008,8,9,5,1003.4,27.8,80,0.0,20.0,5.9,0,7.88122425747448,7.3826294271642245,7.6040989099630325,4.852030263919617,3.4657359027997265,3.091042453358316,7.88122425747448,7.3826294271642245,7.6040989099630325,0,2008_8
2008-08-10,147.0,42.0,36.0,2008,8,10,6,1003.4,27.7,80,0.0,230.0,8.1,0,7.88122425747448,7.3826294271642245,7.6040989099630325,4.990432586778736,3.7376696182833684,3.58351893845611,7.88122425747448,7.3826294271642245,7.6040989099630325,0,2008_8
2008-08-11,138.0,19.0,17.0,2008,8,11,0,1007.2,25.7,90,17.7,150.0,8.2,0,7.88122425747448,7.3826294271642245,7.6040989099630325,4.927253685157205,2.9444389791664403,2.833213344056216,7.88122425747448,7.3826294271642245,7.6040989099630325,0,2008_8
2008-08-12,103.0,25.0,18.0,2008,8,12,1,1009.8,27.9,84,0.05,160.0,12.7,0,7.88122425747448,7.3826294271642245,7.6040989099630325,4.634728988229636,3.2188758248682006,2.8903717578961645,7.88122425747448,7.3826294271642245,7.6040989099630325,0,2008_8
2008-08-13,92.0,33.0,20.0,2008,8,13,2,1009.7,29.0,75,0.0,230.0,12.3,0,7.88122425747448,7.3826294271642245,7.6040989099630325,4.5217885770490405,3.4965075614664802,2.995732273553991,7.88122425747448,7.3826294271642245,7.6040989099630325,0,2008_8
2008-08-14,72.0,29.0,23.0,2008,8,14,3,1006.6,28.8,77,0.0,250.0,25.4,0,7.88122425747448,7.3826294271642245,7.6040989099630325,4.276666119016055,3.367295829986474,3.1354942159291497,7.88122425747448,7.3826294271642245,7.6040989099630325,0,2008_8
2008-08-15,69.0,24.0,21.0,2008,8,15,4,1004.2,29.0,77,0.0,250.0,28.9,0,7.88122425747448,7.3826294271642245,7.6040989099630325,4.23410650459726,3.1780538303479458,3.044522437723423,7.88122425747448,7.3826294271642245,7.6040989099630325,0,2008_8
2008-08-16,62.0,20.0,14.0,2008,8,16,5,1004.8,29.1,76,0.0,240.0,22.0,0,7.88122425747448,7.3826294271642245,7.6040989099630325,4.127134385045092,2.995732273553991,2.6390573296152584,7.88122425747448,7.3826294271642245,7.6040989099630325,0,2008_8
2008-08-17,55.0,22.0,15.0,2008,8,17,6,1007.3,29.5,76,0.05,190.0,13.8,0,7.88122425747448,7.3826294271642245,7.6040989099630325,4.007333185232471,3.091042453358316,2.70805020110221,7.88122425747448,7.3826294271642245,7.6040989099630325,0,2008_8
2008-08-18,72.0,17.0,7.0,2008,8,18,0,1009.5,29.8,78,0.05,100.0,14.0,0,7.88122425747448,7.3826294271642245,7.6040989099630325,4.276666119016055,2.833213344056216,1.9459101490553132,7.88122425747448,7.3826294271642245,7.6040989099630325,0,2008_8
2008-08-19,71.0,17.0,11.0,2008,8,19,1,1009.9,29.5,78,0.05,110.0,10.5,0,7.88122425747448,7.3826294271642245,7.6040989099630325,4.2626798770413155,2.833213344056216,2.3978952727983707,7.88122425747448,7.3826294271642245,7.6040989099630325,0,2008_8
2008-08-20,107.0,54.0,47.0,2008,8,20,2,1006.5,29.7,74,0.0,260.0,19.1,0,7.88122425747448,7.3826294271642245,7.6040989099630325,4.672828834461906,3.9889840465642745,3.8501476017100584,7.88122425747448,7.3826294271642245,7.6040989099630325,0,2008_8
2008-08-21,105.0,51.0,28.0,2008,8,21,3,1003.0,30.6,71,0.05,60.0,18.8,1,7.88122425747448,7.3826294271642245,7.6040989099630325,4.653960350157523,3.9318256327243257,3.332204510175204,7.88122425747448,7.3826294271642245,7.6040989099630325,0,2008_8
2008-08-22,23.0,21.0,7.0,2008,8,22,4,992.5,26.6,82,61.6,350.0,70.0,1,7.88122425747448,7.3826294271642245,7.6040989099630325,3.1354942159291497,3.044522437723423,1.9459101490553132,7.88122425747448,7.3826294271642245,7.6040989099630325,0,2008_8
2008-08-23,61.0,18.0,14.0,2008,8,23,5,1005.2,25.6,81,36.9,250.0,34.5,0,7.88122425747448,7.3826294271642245,7.6040989099630325,4.110873864173311,2.8903717578961645,2.6390573296152584,7.88122425747448,7.3826294271642245,7.6040989099630325,0,2008_8
2008-08-24,74.0,22.0,18.0,2008,8,24,6,1009.2,28.0,82,0.05,160.0,6.4,0,7.88122425747448,7.3826294271642245,7.6040989099630325,4.30406509320417,3.091042453358316,2.8903717578961645,7.88122425747448,7.3826294271642245,7.6040989099630325,0,2008_8
2008-08-25,75.0,32.0,17.0,2008,8,25,0,1010.3,28.7,80,0.05,160.0,10.3,0,7.88122425747448,7.3826294271642245,7.6040989099630325,4.31748811353631,3.4657359027997265,2.833213344056216,7.88122425747448,7.3826294271642245,7.6040989099630325,0,2008_8
2008-08-26,79.0,28.0,27.0,2008,8,26,1,1009.5,28.5,78,0.0,240.0,11.3,0,7.88122425747448,7.3826294271642245,7.6040989099630325,4.3694478524670215,3.332204510175204,3.295836866004329,7.88122425747448,7.3826294271642245,7.6040989099630325,0,2008_8
2008-08-27,90.0,24.0,30.0,2008,8,27,2,1009.7,28.9,72,0.0,270.0,10.7,0,7.88122425747448,7.3826294271642245,7.6040989099630325,4.499809670330265,3.1780538303479458,3.4011973816621555,7.88122425747448,7.3826294271642245,7.6040989099630325,0,2008_8
2008-08-28,94.0,23.0,21.0,2008,8,28,3,1009.4,28.9,76,0.0,210.0,10.7,0,7.88122425747448,7.3826294271642245,7.6040989099630325,4.543294782270004,3.1354942159291497,3.044522437723423,7.88122425747448,7.3826294271642245,7.6040989099630325,0,2008_8
2008-08-29,78.0,19.0,17.0,2008,8,29,4,1008.6,29.1,77,0.0,230.0,13.5,0,7.88122425747448,7.3826294271642245,7.6040989099630325,4.356708826689592,2.9444389791664403,2.833213344056216,7.88122425747448,7.3826294271642245,7.6040989099630325,0,2008_8
2008-08-30,74.0,18.0,24.0,2008,8,30,5,1008.8,29.5,74,0.0,210.0,11.9,0,7.88122425747448,7.3826294271642245,7.6040989099630325,4.30406509320417,2.8903717578961645,3.1780538303479458,7.88122425747448,7.3826294271642245,7.6040989099630325,0,2008_8
2008-08-31,72.0,16.0,19.0,2008,8,31,6,1009.4,29.4,75,0.0,240.0,17.2,0,7.88122425747448,7.3826294271642245,7.6040989099630325,4.276666119016055,2.772588722239781,2.9444389791664403,7.88122425747448,7.3826294271642245,7.6040989099630325,0,2008_8
2008-09-01,86.0,24.0,22.0,2008,9,1,0,1009.3,29.5,75,0.0,260.0,18.4,0,7.960878076926766,7.513375949894405,7.6730063689504835,4.454347296253507,3.1780538303479458,3.091042453358316,7.88122425747448,7.3826294271642245,7.6040989099630325,0,2008_9
2008-09-03,108.0,26.0,22.0,2008,9,3,2,1010.0,28.1,82,9.0,140.0,8.6,0,7.960878076926766,7.513375949894405,7.6730063689504835,4.68213122712422,3.258096538021482,3.091042453358316,7.960878076926766,7.513375949894405,7.6730063689504835,0,2008_9
2008-09-04,100.0,18.0,19.0,2008,9,4,3,1009.8,28.4,77,0.05,220.0,9.1,0,7.960878076926766,7.513375949894405,7.6730063689504835,4.605170185988092,2.8903717578961645,2.9444389791664403,7.960878076926766,7.513375949894405,7.6730063689504835,0,2008_9
2008-09-05,129.0,25.0,15.0,2008,9,5,4,1010.1,27.6,85,6.3,50.0,6.3,0,7.960878076926766,7.513375949894405,7.6730063689504835,4.859812404361672,3.2188758248682006,2.70805020110221,7.960878076926766,7.513375949894405,7.6730063689504835,0,2008_9
2008-09-06,151.0,26.0,15.0,2008,9,6,5,1011.4,27.3,86,25.8,40.0,11.1,0,7.960878076926766,7.513375949894405,7.6730063689504835,5.017279836814924,3.258096538021482,2.70805020110221,7.960878076926766,7.513375949894405,7.6730063689504835,0,2008_9
2008-09-07,82.0,27.0,13.0,2008,9,7,6,1011.9,28.5,80,5.5,40.0,17.2,0,7.960878076926766,7.513375949894405,7.6730063689504835,4.406719247264253,3.295836866004329,2.5649493574615367,7.960878076926766,7.513375949894405,7.6730063689504835,0,2008_9
2008-09-08,69.0,35.0,13.0,2008,9,8,0,1011.2,28.3,75,0.05,90.0,22.7,0,7.960878076926766,7.513375949894405,7.6730063689504835,4.23410650459726,3.5553480614894135,2.5649493574615367,7.960878076926766,7.513375949894405,7.6730063689504835,0,2008_9
2008-09-09,50.0,32.5,9.0,2008,9,9,1,1009.7,28.7,74,0.2,90.0,27.0,0,7.960878076926766,7.513375949894405,7.6730063689504835,3.912023005428146,3.481240089335692,2.1972245773362196,7.960878076926766,7.513375949894405,7.6730063689504835,0,2008_9
2008-09-10,82.0,45.0,23.0,2008,9,10,2,1008.6,29.3,71,0.0,90.0,16.8,0,7.960878076926766,7.513375949894405,7.6730063689504835,4.406719247264253,3.8066624897703196,3.1354942159291497,7.960878076926766,7.513375949894405,7.6730063689504835,0,2008_9
2008-09-11,120.0,63.0,37.0,2008,9,11,3,1007.2,29.4,72,0.0,270.0,12.1,0,7.960878076926766,7.513375949894405,7.6730063689504835,4.787491742782046,4.143134726391533,3.6109179126442243,7.960878076926766,7.513375949894405,7.6730063689504835,0,2008_9
2008-09-12,123.0,86.0,30.0,2008,9,12,4,1005.7,30.3,68,0.0,10.0,12.1,0,7.960878076926766,7.513375949894405,7.6730063689504835,4.812184355372417,4.454347296253507,3.4011973816621555,7.960878076926766,7.513375949894405,7.6730063689504835,0,2008_9
2008-09-13,103.0,83.0,16.0,2008,9,13,5,1005.8,30.8,60,0.0,360.0,14.1,0,7.960878076926766,7.513375949894405,7.6730063689504835,4.634728988229636,4.418840607796598,2.772588722239781,7.960878076926766,7.513375949894405,7.6730063689504835,0,2008_9
2008-09-14,81.0,92.0,25.0,2008,9,14,6,1005.4,30.4,60,0.0,360.0,18.3,1,7.960878076926766,7.513375949894405,7.6730063689504835,4.394449154672439,4.5217885770490405,3.2188758248682006,7.960878076926766,7.513375949894405,7.6730063689504835,0,2008_9
